player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Victreebel,Rival1-Lab,42,0,0,6,0:02,8.245,RAZOR LEAF,ACID,STUN SPORE,SLEEP POWDER
NINTEN,Victreebel,Brock,2:14,0,0,11,0:08,9.047,RAZOR LEAF,ACID,STUN SPORE,SLEEP POWDER
