player_name,pokemon,trainer_name,real_time_hmmss,resets,blackouts,level,game_time,battle_duration,move1,move2,move3,move4
NINTEN,Kingler,Champion,42:38,6,0,59,2:37,70.631,BODY SLAM,MIMIC,CRABHAMMER,SWORDS DANCE
